version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-08-158-C-C-000,09-00-000-B-U-003,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),"28,57","28,57",CONVENIO,"ARP/2383/2003, de 21/7; DOGC 3941 de 06/08/2003",13/02/2003
2019/01 situacion a  01/01/2019,09-08-158-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"21,43","21,43",ACUERDO,Consejo de Dirección de 16/12/2005,11/12/2007
2019/01 situacion a  01/01/2019,09-08-158-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"21,43","21,43",ACUERDO,De Colaboración de 23/03/2011,23/03/2011
2019/01 situacion a  01/01/2019,09-00-000-B-P-083,09-00-000-B-W-002,Universitat de Barcelona,"100,00","100,00",ESCRITURA,nº 3256 de 02/07/2003 (RM 29/07/2003),29/07/2003
2019/01 situacion a  01/01/2019,09-00-000-B-P-137,09-00-000-B-P-131,"CIMNE Tecnologia, SA","100,00","100,00",ESCRITURA,de const. nº128 de 26/01/2012 (RM 16/02/2012),16/02/2012
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"20,69","20,69",DECRETO,"154/2005, 12/07 (DOGC nº4431 de 21/07/2005)",26/05/1989
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,00-00-000-F-F-000,Privado,"25,88","25,88",DECRETO,"237/1982, de 20/07; DOGC 249 de 13/08/1982",20/07/1982
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",DECRETO,"237/1982, de 20/07; DOGC 249 de 13/08/1982",20/07/1982
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"0,49","0,49",DECRETO,Decreto 237/1982 de 20/07; DOGC 249 de 13/08/1982,23/02/1985
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"0,49","0,49",DECRETO,Decreto 237/1982 de 20/07; DOGC 249 de 13/08/1982,01/02/1985
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-003,Universitat de Girona,"0,49","0,49",DECRETO,"154/2005, 12-07; DOGC 4431 de 21/07/2005",01/02/2005
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"0,49","0,49",DECRETO,"154/2005, 12-07; DOGC 4431 de 21/07/2005",01/02/2005
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"0,49","0,49",DECRETO,Decreto 237/1982 de 20/07; DOGC 249 de 13/08/1982,01/02/1985
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"0,49","0,49",DECRETO,"291/1992, 14-12 (DOGC nº 1687, 28/12/92)",07/02/1991
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,09-00-000-B-W-007,Universitat Rovira i Virgili,"0,49","0,49",DECRETO,"154/2005, 12-07; DOGC 4431 de 21/07/2005",01/02/2005
2019/01 situacion a  01/01/2019,09-00-019-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",LEY,Ley 22/1998 de 30/12;DOGC nº2801 de 08/01/99,28/01/1999
2019/01 situacion a  01/01/2019,09-00-019-C-C-000,09-08-019-A-A-000,Barcelona,"40,00","40,00",LEY,Ley 22/98 de 30/12;DOGC nº2801 de 08/01/1999,28/01/1999
2019/01 situacion a  01/01/2019,09-00-043-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",CONVENIO,Acuerdo GOV/85/2010 de 4 de mayo; DOGC 25/05/2010,25/05/2010
2019/01 situacion a  01/01/2019,09-00-043-C-C-000,09-08-125-A-A-000,Montcada i Reixac,"50,00","50,00",CONVENIO,Acuerdo GOV/85/2010 de 4 de mayo; DOGC 25/05/2010,25/05/2010
2019/01 situacion a  01/01/2019,09-43-016-C-C-000,09-00-000-B-U-016,Agència de Residus de Catalunya (ARC),"0,00","50,00",ACTA,de constitución de 10/11/1995 (DOGC 2121-27/10/99),10/11/1995
2019/01 situacion a  01/01/2019,09-43-016-C-C-000,09-43-006-R-R-000,Cm. Montsià,"0,00","41,67",ACTA,de constitución de 10/11/1995 (DOGC 2121-27/10/99),10/11/1995
2019/01 situacion a  01/01/2019,09-43-016-C-C-000,09-43-077-A-A-000,Mas de Barberans,"0,00","8,33",ACTA,de constitución de 10/11/1995 (DOGC 2121-27/10/99),10/11/1995
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,00-00-000-F-F-000,Privado,"18,75","18,75",ACUERDO,de Consejo de Gobierno de 06/05/2004; DOGC nº 4163,06/05/2004
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"37,50","37,50",CONVENIO,Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"6,25","6,25",CONVENIO,Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"6,25","6,25",CONVENIO,Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-003,Universitat de Girona,"6,25","6,25",ACUERDO,Cons deGob de 04/10/95-23/01/97; Decreto 15/1997,23/01/1997
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"6,25","6,25",ACUERDO,Cons de Gob 04/10/95-23/01/97; Decreto 159/1997,23/01/1997
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"6,25","6,25",CONVENIO,Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"6,25","6,25",CONVENIO,Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991
2019/01 situacion a  01/01/2019,09-08-178-C-C-000,09-00-000-B-W-007,Universitat Rovira i Virgili,"6,25","6,25",ACUERDO,Cons de Gob de 04/10/95-23/01/97; Decreto 159/1994,23/01/1997
2019/01 situacion a  01/01/2019,09-08-083-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"66,67","60,00",CONVENIO,Decreto 236 de 02/09/1997; DOGC 2473 de 10/09/1997,11/09/1997
2019/01 situacion a  01/01/2019,09-08-083-C-C-000,09-08-121-A-A-000,Mataró,"33,33","40,00",CONVENIO,Decreto 236 de 02/09/1997; DOGC 2473 de 10/09/1997,11/09/1997
2019/01 situacion a  01/01/2019,09-08-161-C-C-000,00-00-000-S-S-000,Estado,"9,99","31,25",CONVENIO,de 19/04/2002; BOE nº 109 de 07/05/2003,19/04/2002
2019/01 situacion a  01/01/2019,09-08-161-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"75,01","37,50",CONVENIO,de 19/04/2002; BOE nº 109 de 07/05/2003,19/04/2002
2019/01 situacion a  01/01/2019,09-08-161-C-C-000,09-08-019-A-A-000,Barcelona,"15,00","31,25",CONVENIO,de 19/04/2002; BOE nº 109 de 07/05/2003,19/04/2002
2019/01 situacion a  01/01/2019,09-08-194-C-C-000,00-00-000-F-F-000,Privado,"0,00","11,12",ACTA,constitución de 16/12/1993 (DOGC 1812; 22/10/1993),16/12/1993
2019/01 situacion a  01/01/2019,09-08-194-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","44,44",ACTA,constitución de 16/12/1993 (DOGC 1812; 22/10/1993),16/12/1993
2019/01 situacion a  01/01/2019,09-08-194-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"0,00","44,44",ACTA,Dconstitución de 16/12/1993 (DOGC 1812; 22/10/1993,16/12/1993
2019/01 situacion a  01/01/2019,09-00-000-F-P-072,00-00-000-F-F-000,Privado,"50,00","50,00",ESCRITURA,nº2422 de 19/06/2003 (RM 27/07/2004),27/07/2004
2019/01 situacion a  01/01/2019,09-00-000-F-P-072,09-08-104-C-C-000,"Autoritat del Transport Metropolità, Consorci per a la coordinació del sistema metropolità de transport públic de l'àrea de Barcelona (ATM)","50,00","50,00",ESCRITURA,nº 2422 de 19/06/2003 (RM 27/07/2004),27/07/2004
2019/01 situacion a  01/01/2019,09-00-000-F-P-069,00-00-000-F-F-000,Privado,"75,00","60,00",ESCRITURA,reducc. C.S. nº1525 de 18/09/2012 (RM 28/12/2012),28/12/2012
2019/01 situacion a  01/01/2019,09-00-000-F-P-069,09-00-000-B-U-023,Ports de la Generalitat,"25,00","40,00",ESCRITURA,reducc. C.S. nº1525 de 18/09/2012 (RM 28/12/2012),28/12/2012
2019/01 situacion a  01/01/2019,09-00-000-X-P-083,09-00-058-C-C-000,Consorci de Salut i d'Atenció Social de Catalunya (CSC),"100,00","100,00",ESCRITURA,de const. nº2857 de 21/09/2010 (RM 10/11/2010),10/11/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-134,09-00-000-B-P-087,"UPCNET Serveis d'Accès a Internet de la UPC, S.L.","100,00","100,00",ESCRITURA,nº2651 de 11/10/2016 (RM 13/12/2016),13/12/2016
2019/01 situacion a  01/01/2019,09-00-070-C-C-000,00-00-000-F-F-000,Privado (Clúster de la Indústria de l'Automoció de Catlunya),"0,00","38,46",ACTA,constitución de 06/10/2015 (DOGC 6866; 07/05/2015),06/10/2015
2019/01 situacion a  01/01/2019,09-00-070-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","53,85",ACTA,constitución de 06/10/2015 (DOGC 6866; 07/05/2015),06/10/2015
2019/01 situacion a  01/01/2019,09-00-070-C-C-000,09-08-114-A-A-000,Martorell,"0,00","7,69",ACTA,constitución de 06/10/2015 (DOGC 6866; 07/05/2015),06/10/2015
2019/01 situacion a  01/01/2019,09-00-054-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"50,00","50,00",ACTA,constitución de 05/05/2005 (DOGC 4354; 01/04/2005),05/05/2005
2019/01 situacion a  01/01/2019,09-00-054-C-C-000,09-25-120-A-A-000,Lleida,"50,00","50,00",ACTA,constitución de 05/05/2005 (DOGC 4354; 01/04/2005),05/05/2005
2019/01 situacion a  01/01/2019,09-00-000-B-P-067,09-00-000-B-U-020,Banc de Sang i de Teixits,"100,00","100,00",ESCRITURA,de disolución TSF nº2849 de 31/12/2013,31/12/2013
2019/01 situacion a  01/01/2019,09-00-046-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 04/06/2010 (AC GOV/88/2010;DOGC 5635),04/06/2010
2019/01 situacion a  01/01/2019,09-00-046-C-C-000,09-17-114-A-A-000,Olot,"50,00","50,00",ACTA,de const. 04/06/2010 (AC GOV/88/2010;DOGC 5635),04/06/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,09-00-000-X-P-077,Consorci de Salut i d'Atenció Social de Catalunya S.A.,"100,00","100,00",ESCRITURA,nº2345 de 01/08/2001,01/08/2001
2019/01 situacion a  01/01/2019,09-08-046-C-C-000,00-00-000-F-F-000,Privado,"25,00","25,00",CONVENIO,de 22/02/1994; DOGC nº1871 de 11/03/1994,22/02/1994
2019/01 situacion a  01/01/2019,09-08-046-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"62,50","62,50",CONVENIO,de 22/02/1994; DOGC nº1871 de 11/03/1994,22/02/1994
2019/01 situacion a  01/01/2019,09-08-046-C-C-000,09-08-022-C-C-000,Consorci per a la Normalització Lingüística,"12,50","12,50",CONVENIO,de 22/02/1994; DOGC nº1871 de 11/03/1994,22/02/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","100,00",ESCRITURA,nº2369 de 03/12/1998 (RM 01/02/199),01/02/1999
2019/01 situacion a  01/01/2019,09-00-059-C-C-000,00-00-000-S-S-000,Estado,"50,00","50,00",CONVENIO,de 30/04/2010 (DOGC 5640 de 01/06/2010),30/04/2010
2019/01 situacion a  01/01/2019,09-00-059-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,de 30/04/2010 (DOGC 5640 de 01/06/2010),30/04/2010
2019/01 situacion a  01/01/2019,09-08-128-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"51,00","51,00",ACTA,de const. 10/10/2001 (AC GOV 2/05/2001;DOGC 3409),10/10/2001
2019/01 situacion a  01/01/2019,09-08-128-C-C-000,09-08-266-A-A-000,Cerdanyola del Vallès,"49,00","49,00",ACTA,de const. 10/10/2001 (AC GOV 2/05/2001;DOGC 3409),10/10/2001
2019/01 situacion a  01/01/2019,09-17-029-C-C-000,00-00-000-F-F-000,Privado,"20,00","18,18",ACUERDO,"de 23/01/2001, DOGC nº 3520 de 23/11/2001",23/01/2001
2019/01 situacion a  01/01/2019,09-17-029-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","54,55",ACUERDO,"de 23/01/2001, DOGC nº 3520 de 23/11/2001",23/01/2001
2019/01 situacion a  01/01/2019,09-17-029-C-C-000,09-17-138-A-A-000,Portbou,"30,00","27,27",ACUERDO,"de 23/01/2001, DOGC nº 3520 de 23/11/2001",23/01/2001
2019/01 situacion a  01/01/2019,09-08-216-C-C-000,09-00-000-B-U-041,Institut Català de la Salut (ICS),"0,00","71,43",ACTA,constitución de 01/09/2005 (DOGC 4444; 09/08/2005),01/09/2005
2019/01 situacion a  01/01/2019,09-08-216-C-C-000,09-08-056-A-A-000,Castelldefels,"0,00","28,57",ACTA,constitución de 01/09/2005 (DOGC 4444; 09/08/2005),01/09/2005
2019/01 situacion a  01/01/2019,09-08-224-C-C-000,09-00-069-C-C-000,Hospital Clínic de Barcelona (HCB),"50,00","50,00",CONVENIO,regulador de la constitución del 22/07/2015,22/07/2015
2019/01 situacion a  01/01/2019,09-08-224-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"50,00","50,00",CONVENIO,de colaboración de 16/12/1992,16/12/1992
2019/01 situacion a  01/01/2019,09-00-086-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Albanyà,Beuda,Cabanelles,Camprodon,...)","87,50","87,50",ACUERDO,"CPT/107/2006,de 12 de septiembre (DOGC 29/09/2006)",29/09/2006
2019/01 situacion a  01/01/2019,09-00-086-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"6,25","6,25",ACUERDO,"CPT/107/2006,de 12 de septiembre (DOGC 29/09/2006)",29/09/2006
2019/01 situacion a  01/01/2019,09-00-086-C-C-000,09-17-000-D-D-000,Diputación Prov. de Girona,"6,25","6,25",ACUERDO,"CPT/107/2006,de 12 de septiembre (DOGC 29/09/2006)",29/09/2006
2019/01 situacion a  01/01/2019,09-08-095-C-C-000,00-00-000-S-S-000,Estado,"33,33","33,33",CONVENIO,de 27/08/1998; BOP nº247 de 15/10/1998,27/08/1998
2019/01 situacion a  01/01/2019,09-08-095-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"33,33","33,33",CONVENIO,de 27/08/1998; BOP nº247 de 15/10/1998,27/08/1998
2019/01 situacion a  01/01/2019,09-08-095-C-C-000,09-08-019-A-A-000,Barcelona,"33,34","33,34",CONVENIO,de 27/08/1998; BOP nº247 de 15/10/1998,27/08/1998
2019/01 situacion a  01/01/2019,09-08-206-C-C-000,00-00-000-S-S-000,Estado,"57,42","25,00",OTROS,CONVENIO DE COLABORACIÓN 09/11/2001,09/11/2001
2019/01 situacion a  01/01/2019,09-08-206-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"5,06","25,00",OTROS,CONVENIO DE COLABORACIÓN 09/11/2001,09/11/2001
2019/01 situacion a  01/01/2019,09-08-206-C-C-000,09-08-019-A-A-000,Barcelona,"33,31","25,00",OTROS,CONVENIO DE COLABORACIÓN 09/11/2001,09/11/2001
2019/01 situacion a  01/01/2019,09-08-206-C-C-000,12-28-079-A-A-000,Madrid,"4,21","25,00",ESTATUTOS,DOGC 4880,10/05/2007
2019/01 situacion a  01/01/2019,09-08-139-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",LEY,22/1998 de 30/12; DOGC nº 2801 de 08/01/1999,28/01/1999
2019/01 situacion a  01/01/2019,09-08-139-C-C-000,09-08-019-A-A-000,Barcelona,"40,00","40,00",LEY,22/1998 de 30/12; DOGC nº 2801 de 08/01/1999,28/01/1999
2019/01 situacion a  01/01/2019,09-08-022-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"35,00","49,00",CONVENIO,de 15/12/1988; DOGC nº 1118 de 13/03/89,15/12/1988
2019/01 situacion a  01/01/2019,09-08-022-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"65,00","51,00",CONVENIO,de 15/12/1988; DOGC nº 1118 de 13/03/89,15/12/1988
2019/01 situacion a  01/01/2019,09-08-051-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos (Fundació Privada Sant Llàtzer),"20,00","20,00",CONVENIO,Decreto 58/88 de 10/03; DOGC 970 de 25/03/1988,25/03/1988
2019/01 situacion a  01/01/2019,09-08-051-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",CONVENIO,Decreto 58/88 de 10/03; DOGC 970 de 25/03/1988,25/03/1988
2019/01 situacion a  01/01/2019,09-08-051-C-C-000,09-08-279-A-A-000,Terrassa,"20,00","20,00",CONVENIO,Decreto 58/88 de 10/03; DOGC 970 de 25/03/1988,25/03/1988
2019/01 situacion a  01/01/2019,09-08-218-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 21/11/2005 (AC GOV 11/10/2005;DOGC 4511),21/11/2005
2019/01 situacion a  01/01/2019,09-08-218-C-C-000,09-08-260-A-A-000,Santa Perpètua de Mogoda,"50,00","50,00",ACTA,de const. 21/11/2005 (AC GOV 11/10/2005;DOGC 4511),21/11/2005
2019/01 situacion a  01/01/2019,09-08-147-C-C-000,00-00-000-F-F-006,Centros de Estudios (Institut d'Estudis Catalans),"37,50","37,50",ACUERDO,de const. de 25/07/02 (DOGC 3693- 06/08/02),25/07/2002
2019/01 situacion a  01/01/2019,09-08-147-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",ACUERDO,de const. de 25/07/02 (DOGC 3693- 06/08/02),25/07/2002
2019/01 situacion a  01/01/2019,09-08-147-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"12,50","12,50",ACUERDO,GOV/117/2014 (DOGC 07/08/2014),07/08/2014
2019/01 situacion a  01/01/2019,09-00-000-X-P-079,09-00-000-X-P-077,Consorci de Salut i d'Atenció Social de Catalunya S.A.,"100,00","100,00",ESCRITURA,nº2809 de 30/07/1998 (RM 18/11/1998),18/11/1998
2019/01 situacion a  01/01/2019,09-00-073-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,const. de 15/04/2010 (AC GOV 223/2009; DOGC 5545),15/04/2010
2019/01 situacion a  01/01/2019,09-00-073-C-C-000,09-43-103-A-A-000,Perafort,"50,00","50,00",ACTA,const. de 15/04/2010 (AC GOV 223/2009; DOGC 5545),15/04/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-082,00-00-000-F-F-000,Privado (Fed. Emp. de Hosteleria y Turismo Tarragona (FEHT)),"50,00","50,00",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),22/07/2005
2019/01 situacion a  01/01/2019,09-00-000-X-P-082,09-00-000-B-W-007,Universitat Rovira i Virgili,"25,00","25,00",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),22/07/2005
2019/01 situacion a  01/01/2019,09-00-000-X-P-082,09-43-171-A-A-000,Vila-seca,"25,00","25,00",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),22/07/2005
2019/01 situacion a  01/01/2019,09-08-039-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,Decreto 162/93 de 18/05; DOGC 1763 de 28/06/93,28/06/1993
2019/01 situacion a  01/01/2019,09-08-039-C-C-000,09-08-009-R-R-000,Cm. Osona,"33,33","33,33",CONVENIO,Decreto 162/93 de 18/05; DOGC 1763 de 28/06/93,28/06/1993
2019/01 situacion a  01/01/2019,09-08-039-C-C-000,09-08-150-A-A-000,Orís,"16,67","16,67",CONVENIO,Decreto 162/93 de 18/05; DOGC 1763 de 28/06/93,28/06/1993
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,00-00-000-E-E-000,Otras entidades de caracter estatal (C. Zona Franca de Barcelona),"49,48","49,48",ESCRITURA,nº2614 de 28/10/1987 (RM 14/12/1987),28/10/1987
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,00-00-000-F-F-000,Privado,"0,41","0,41",ESCRITURA,nº 2614 de 28/10/1987 (RM 14/12/1987),28/10/1987
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,08","0,08",LEY,11/2011 de 29/12; DOGC nº6035 de 30/12/2011,31/12/2011
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-00-000-B-U-060,Agència per a la Competitivitat de l'Empresa ACCIÓ,"49,39","49,39",LEY,"9/2009, de 30/6 (DOGC 9/07/09) y Decreto 51/2010",09/04/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"0,08","0,08",ESCRITURA,28/10/1987,28/10/1987
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-00-000-B-W-002,Universitat de Barcelona,"0,08","0,08",ESCRITURA,28/10/1987,28/10/1987
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"0,08","0,08",ESCRITURA,07/10/2003,07/10/2003
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-08-033-M-M-000,Mc. M. Área Metropolitana de Barcelona,"0,27","0,27",ESCRITURA,29/11/1988,29/11/1988
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-08-205-A-A-000,Sant Cugat del Vallès,"0,02","0,02",ESCRITURA,nº 168 de 12/02/1990 (RM 24/04/1990),24/04/1990
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-08-266-A-A-000,Cerdanyola del Vallès,"0,08","0,08",ESCRITURA,28/10/1987,28/10/1987
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,09-08-279-A-A-000,Terrassa,"0,03","0,03",ESCRITURA,28/10/1987,28/10/1987
2019/01 situacion a  01/01/2019,09-08-226-C-C-000,09-00-058-C-C-000,Consorci de Salut i d'Atenció Social de Catalunya (CSC),"50,00","50,00",ACTA,de constitución de 20/02/2002 (BOPB 32;06/02/2002),20/02/2002
2019/01 situacion a  01/01/2019,09-08-226-C-C-000,09-08-305-A-A-000,Vilafranca del Penedès,"50,00","50,00",ACTA,de constitución de 20/02/2002 (BOPB 32;06/02/2002),20/02/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-133,09-25-010-C-C-000,Consorci Centre de Ciència i Tecnologia Forestal de Catalunya,"100,00","100,00",ESCRITURA,nº531 de 27/05/2014 (RM 09/10/2014),09/10/2014
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,00-00-000-E-E-001,Otras entidades de caracter local (Ayto. Tortosa y C. Comarcal B. Ebre),"24,01","24,01",ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),29/06/1994
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,00-00-000-F-F-000,Privado (Ecotécnia),"25,33","25,33",ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),29/06/1994
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,00-00-000-S-S-000,Estado (IDAE),"25,33","25,33",ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),29/06/1994
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,09-00-000-B-P-017,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)","25,33","25,33",ESCRITURA,de cesión participaciones nº915 de 23/12/2015,24/12/2015
2019/01 situacion a  01/01/2019,09-00-016-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",PROTOCOLO,de colaboración del 13/04/2007,13/04/2007
2019/01 situacion a  01/01/2019,09-00-016-C-C-000,09-08-033-M-M-000,Mc. M. Área Metropolitana de Barcelona,"50,00","50,00",PROTOCOLO,de colaboración del 13/04/2007,13/04/2007
2019/01 situacion a  01/01/2019,09-00-012-C-C-000,09-00-000-B-U-041,Institut Català de la Salut (ICS),"99,59","55,56",ACUERDO,de 17/04/2001; DOGC nº3385 de 10/05/2001,17/04/2001
2019/01 situacion a  01/01/2019,09-00-012-C-C-000,09-00-069-C-C-000,Hospital Clínic de Barcelona (HCB),"0,41","44,44",CONVENIO,regulador de la constitución del 22/07/2015,22/07/2015
2019/01 situacion a  01/01/2019,09-08-187-C-C-000,00-00-000-F-F-000,"Privado (Cambra Comerç, PIMEC)","30,00","27,28",DECRETO,Decreto 320/1993 de 28/12; DOGC 1848 de 19/01/1994,28/12/1993
2019/01 situacion a  01/01/2019,09-08-187-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"40,00","36,36",DECRETO,Decreto 320/1993 de 28/12; DOGC 1848 de 19/01/1994,28/12/1993
2019/01 situacion a  01/01/2019,09-08-187-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"30,00","36,36",DECRETO,Decreto 320/1993 de 28/12; DOGC 1848 de 19/01/1994,28/12/1993
2019/01 situacion a  01/01/2019,09-00-095-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 09/06/2010 (AG 224/2009;DOGC 5545),09/06/2010
2019/01 situacion a  01/01/2019,09-00-095-C-C-000,09-43-123-A-A-000,Reus,"50,00","50,00",ACTA,constitución de 09/06/2010 (AG 224/2009;DOGC 5545),09/06/2010
2019/01 situacion a  01/01/2019,09-08-092-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"33,34","33,34",CONVENIO,Acord de Govern 08/07/98; DOGC 2683 de 17/07/98,08/07/1998
2019/01 situacion a  01/01/2019,09-08-092-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"33,33","33,33",CONVENIO,Acord de Govern 08/07/98; DOGC 2683 de 17/07/98,08/07/1998
2019/01 situacion a  01/01/2019,09-08-092-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"33,33","33,33",CONVENIO,Acord de Govern 08/07/98; DOGC 2683 de 17/07/98,08/07/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,09-00-000-B-U-001,Corporació Catalana de Mitjans Audiovisuals,"100,00","100,00",ESCRITURA,nº 4281 de 04/12/1998,19/01/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,09-00-000-B-O-002,Institut de Prestacions d'Assistència Mèdica al Personal Municipal (PAMEM),"3,57","3,57",ESCRITURA,nº514 de 13/02/2006 (RM 24/03/2006),24/03/2006
