version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-X-P-087,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Imatge Mèdica Intercentres, S.L.",B65294993,"3.010,00","Gestionar, asesorar, coordinar, dirigir y planificar servicios de Diagnóstico por la Imagen",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº208 de 29/01/2014 de compraventa de acciones,29/01/2014, ,Passeig Maritim 25-29,Barcelona,08003,Barcelona,932483000,,www.imatgemedica.cat,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-001,ENTES PÚBLICOS,,Corporació Catalana de Mitjans Audiovisuals,Q0891001J,0,Gestionar servicios públicos de radiodifusión y televisión,Privado,Estimativo,Si - CCAA                          ,"LEY 10/1983, 30-5; DOGC 337",15/06/1983, ,Carrer Via Augusta 252-260,Barcelona,08022,BARCELONA,934444800,934444824,www.ccma.cat,iruf.f@ccma.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-038-C-C-000,CONSORCIOS,,Consorci de la Colònia Güell,V60415999,0,"Gestión, promoción urbanística y difusión de la Colònia Güell",Público,Estimativo,Si - EELL                          ,CONVENIO de 24/03/1992; BOP nº91 de 15/04/1992,24/03/1992, ,Carretera N-340 Parc Torreblanca s/n,Sant Feliu de Llobregat,08980,Barcelona,936852400,936851868,www.elbaixllobregat.net/coloniaguell/catala/consorci.asp,coloniaguell@elbaixllobregat.net
2019/01 situacion a  01/01/2019,Cataluña,09-17-043-C-C-000,CONSORCIOS,,Consorci de l'Aeròdrom de la Cerdanya,S1700267F,0,"Conservación, mantenimiento y gestión del aeródromo de la Cerdanya",Público,Limitativo,Pendiente -                               ,"ACUERDO de 25/07/2006, DOGC nº 4697 de 14/08/2006",25/07/2006, ,Plaça del Rec 5,Puigcerdà,17520,Girona,972884884,,https://aeroclub.es/ca/aeroclub/aerodrom-de-la-cerdanya/,
2019/01 situacion a  01/01/2019,Cataluña,09-00-012-H-H-000,FUNDACIONES,,Fundació Centre de Seguretat de la Informació de Catalunya,G55506315,0,Establecimiento de programas y planes de actuación que garanticen una sociedad de la información segura,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 355 de 2/02/2010 (RF 10/03/2010),10/03/2010, ,Avenida de la Cambra de Comerç - Edifici CEPID 42,Reus,43204,Tarragona,9770108,,,info@cesicat
2019/01 situacion a  01/01/2019,Cataluña,09-08-158-C-C-000,CONSORCIOS,,Consorci Centre de Recerca en Agrigenòmica CSIC-IRTA-UAB-UB (CRAG),Q0801214H,"0,00",Investigación y desarrollo tecnológico y formación en el ámbito de genética vegetal,Público,Estimativo,Si - CCAA                          ,"CONVENIO ARP/2383/2003, de 21/7; DOGC 3941 de 06/08/2003",13/02/2003, ,- Campus UAB-Edifici CRAG.Bellaterra ,Cerdanyola del Vallès,08193,Barcelona,935636600,935636601,www.cragenomica.es,info@cragenomica.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-083,SOCIEDADES MERCANTILES,C. Autónoma,"Cultura Innovadora i Cientifica UB, SL",B63238927,"3.500,00","la compra, suscripción, tenencia, gstión, administración, permuta y venta de valores mobiliarios nacionales y extranjeros y participaciones sociales",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 3256 de 02/07/2003 (RM 29/07/2003),29/07/2003, ,Carrer Gran Via de les Corts Catalanes 585,Barcelona,08007,Barcelona,934035445,,www.fbg.ub.edu,
2019/01 situacion a  01/01/2019,Cataluña,50 -00-005-H-H-000,FUNDACIONES,,F. Privada Triptólemos para el Desarrollo Agroalimentario,G62809819,0,Fomento y promoción de actividades agroalimentarias para facilitar el cumplimiento de los objetivos de lso Derechos alimentarios del hombre.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 373 de 12/02/2002,13/04/2005, ,Carrer Roma 6-10,Barcelona,08023,Barcelona,935408581,,www.triptolemos.org,rclotet@tritolemos.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-137,SOCIEDADES MERCANTILES,C. Autónoma,"Computational and Information Technologies, S.A.U.",A65727034,"60.000,00","Comercialización y difusión,a nivel mundial, de la tecnología y productos desarrollados por otras entidades y que se le sean encomendados.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de const. nº128 de 26/01/2012 (RM 16/02/2012),16/02/2012, ,Calle Gran Capitán. Edificio NEXUS (1ª pl.;despacho103) 2-4,Barcelona,08034,Barcelona,934010950,,http://www.citechsa.com/,info@citechsa.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-003,OO.AA.ADMINISTRATIVOS,,Escola d'Administració Pública de Catalunya,Q0840004F,0,Elaborar el plan de formación anual de los funcionarios,Público,Limitativo,Si - CCAA                          ,"LEY 4/1987, 24/03; DOGC 826, 08/04/1987",09/04/1987, ,Carrer Girona 20,Barcelona,08010,BARCELONA,935672323,935672350,www.eapc.cat,eapc@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-08-105-C-C-000,CONSORCIOS,,Patronat Catalunya Món-Consell de Diplomàcia Pública de Catalunya (PCM-DIPLOCAT) en liquidación,Q5856401D,0,"Asesorar a las administraciones catalanas, así como a qualquier otra entidad pública o privada de Catalunya.",Público,Estimativo,Si - CCAA                          ,"CONVENIO Decreto 237/1982, de 20/07; DOGC 249 de 13/08/1982",20/07/1982, ,Avenida Diagonal 418,Barcelona,08037,BARCELONA,934457100,935541614,www.diplocat.cat,info@diplocat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-17-050-H-H-000,FUNDACIONES,,Fundació Privada Girona: Universitat i Futur,G17301094,0,Promover las relaciones de la Universidad de Girona con instituciones públicas y privadas de las comarcas gerundenses,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº785 de 11/03/1991 (RF 23/10/1991),23/10/1991, ,Plaça Sant Domènec ( Edifici Les Àligues. ) 3,Girona,17071,Girona,972419680,,http://www.udg.edu/GironaUniversitatiFutur,dir.fundaciounifutur@udg.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-019-C-C-000,CONSORCIOS,,Consorci de Serveis Socials de Barcelona,Q0801425J,0,Desarrollar una red de servicios sociales de calidad para la ciudadania de Barcelona,Público,Limitativo,Si - CCAA                          ,LEY 22/1998 de 30/12; DOGC nº 2801 de 08/01/99,28/01/1999, ,Carrer Aragó 316,Barcelona,08009,Barcelona,934678733,934672413,www.cssbcn.cat,secretaria@cssbcn.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-043-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencia estratègica Can Duran del terme municipal de Montcada i Reixac,  ,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica Can Duran, del término municip. de Montcada i Reixac.",Público,Estimativo,Pendiente -                               ,"CONVENIO Acuerdo GOV/85/2010, de 4 de mayo; DOGC 25/05/2010", 25/05/2010, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-17-049-H-H-000,FUNDACIONES,,Fundació Privada Universitat de Girona: Innovació i Formació,G17318080,0,"Promover el progreso de la sociedad y contribuir a la formación y desarrollo d los ciudadanos/as, así como impulsar la transferéncia de conocimientos",Privado,Estimativo,No -                               ,ESCRITURA nº2306 de 08/07/1991 (RF 14/09/1992),14/09/1992, ,Calle Pic de Peguera 11,Girona,17001,Girona,972210299,972223454,http://www.fundacioudg.org,info.fundacioif@udg.edu
2019/01 situacion a  01/01/2019,Cataluña,09-00-033-H-H-000,FUNDACIONES,,Centre d'Informació i Documentació Internacionals a Barcelona (CIDOB),G08824187,0,Información y estudio de las relaciones internacionales,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº151 de 23/01/1979 (RF 20/01/1992),20/01/1992, ,Carrer Elisabets 12,Barcelona,08001,Barcelona,933427551,,www.cidob.org,cidob@cidob.org
2019/01 situacion a  01/01/2019,Cataluña,09-43-016-C-C-000,CONSORCIOS,,Consorci Gestió de Residus Municipals de la Comarca del Montsià,Q9350011D,0,Gestión de residuos municipales,Público,Estimativo,Si - EELL                          ,ACTA de constitución de 10/11/1995 (DOGC 2121-27/10/99),10/11/1995, ,Plaça Lluís Companys s/n,Amposta,43870,Tarragona,977704371,977705946,,xbayerri@montsia.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-178-C-C-000,CONSORCIOS,,Consorci de Serveis Universitaris de Catalunya (CSUC),Q5856253I,0,Gestionar infraestructuras basadas en las TIC para dar servicio a la universidad y a la investigación,Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 201/1991 de 1/10; DOGC 1505 de 14/10/1991,14/10/1991, ,Carrer Gran Capità (Edifici Nexus) 2-4,Barcelona,08034,BARCELONA,932056464,932056979,www.csuc.cat,info@csuc.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-029,OO.AA.ADMINISTRATIVOS,,Consell Català de l'Esport,Q0801079E,0,Planificar y ejecutar la política deportiva de la Generalitat de Catalunya,Público,Limitativo,Si - CCAA                          ,"LEY 8/1999, 30/07; DOGC 2948, 09/08/1999",10/08/1999, ,Avenida dels Països Catalans 12,Esplugues de Llobregat,08950,BARCELONA,934804900,934804910,www.gencat.net/presidencia/esport,infosport.presidencia@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-011,ENTES PÚBLICOS,,Gestió de Serveis Sanitaris,Q7555308A,0,Gestión de centros de protección de salut y atención sanitaria en comarcas de Lleida,Privado,Estimativo,Si - CCAA                          ,RESOLUCION 31/08/1992; DOGC 1644,01/09/1992, ,Avenida Alcalde Rovira Roure 44,Lleida,25198,Lleida,973727222,973727223,www.gss.cat,gerencia@gss.scs.es
2019/01 situacion a  01/01/2019,Cataluña,09-25-022-H-H-000,FUNDACIONES,,Fundació Privada del Món Rural,G25586066,0,"Facilitar la participación de empresas y entidades diversas en el Congrso del Mundo Rural y, a la vez para conducir aportaciones económicas",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2818 de 25/07/2005 (RF 15/03/2007),15/03/2007, ,Avenida Prat de la Riba 27,Lleida,25008,Lleida,973229360,973229365,http://www.fmr.cat,fmr@fmr.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-062-H-H-000,FUNDACIONES,,Fundación REGO,G43498674,0,"La titularidad, explotación, gestión y desarrollo del Centre d'Estudis Superiors de l'Aviació (CESDA)",Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución nº 300 de 14/02/1997 (RF 08/05/97),08/05/1997, ,"Carretera de l'Aeroport, s/n, Campus Aeronàutic de Reus ",Reus,43200,Tarragona,977300027,977300028,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-083-C-C-000,CONSORCIOS,,Consorci Port de Mataró,Q5856419F,0,"Gestionar el puerto deportivo, prestar servicios portuarios y ejecutar las obras necesarias",Público,Estimativo,No -                               ,CONVENIO Decreto 236 de 02/09/1997; DOGC 2473 de 10/09/1997,11/09/1997, ,Passeig del Callao s/n,Mataró,08301,BARCELONA,937550961,937902940,www.portmataro.com,info@portmataro.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-036,OO.AA.ADMINISTRATIVOS,,Centre d'Estudis d'Opinió,Q0801493H,0,Elaborar estudios de opinión i encuestas para los departamentos de la Generalitat,Público,Limitativo,Si - CCAA                          ,"LEY 6/2007, 17/07; DOGC 4931, 23/07/2007",24/07/2007, ,Carrer Pau Claris 138,Barcelona,08009,Barcelona,934960574,934960572,,ceo@idescat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-032-H-H-000,FUNDACIONES,,Fundació del Gran Teatre del Liceu,G60754223,0,"Promover y ejecutar todas aquellas iniciativas que revierten en el fomento y la potenciación de la cultura, en especial, de la operística.",Privado,Estimativo,Si - Estado                        ,ESCRITURA nº2258 de 05/09/1994 (RF 21/12/1994),21/12/1994, ,Carrer La Rambla 51-59,Barcelona,08002,Barcelona,934859903,934859955,joaquim.badia@liceubarcelona.cat,www.liceubarcelona.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-167-H-H-000,FUNDACIONES,,Fundació Institut Català de Recerca en Patrimoni Cultural (ICRPC),G17924978,0,"Identificar y promover I+D en el ámbito del Patrimonio cultural,impulsando la relación investig.y mercado para convertirse en un centro de referencia.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de const. nº2563 de 22/11/2006 (RF 05/12/2007),05/12/2007, ,Plaça de la Catedral 8,Girona,17004,Girona,972486158,972183210,www.icrpc.cat,icrpc@icrpc.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-022-H-H-000,FUNDACIONES,,"Institut Barcelona d'Estudis Internacionals, Fundació Privada -IBEI-",G63518476,0,Ser un centro de prestigio y excelencia en materia de política y relaciones internacionales.,Privado,Estimativo,Pendiente -                               ,ESCRITURA deconstitución nº616 de 16/03/2004 (RF 18/06/2004),18/06/2004, ,Carrer Ramón Trias Fargas 25-27,Barcelona,08003,Barcelona,935423030,,http://www.ibei.org,ibei@ibei.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-161-C-C-000,CONSORCIOS,,Consorci Institut Europeu de la Mediterrània,Q0801161A,0,Fomentar intercambios entre sociedades y culturas mediterráneas,Privado,Estimativo,Si - CCAA                          ,CONVENIO de 19/04/2002; BOE nº 109 de 07/05/2003,19/04/2002,09-00-000-B-V-015,Carrer Girona 20,Barcelona,08010,BARCELONA,932449850,932470165,www.iemed.org,info@iemed.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-008-H-H-000,FUNDACIONES,,Fundació Institut Català de Ciències del Clima (IC3),G64921141,0,Centro de investigación sobre el clima para la mejora de la predicción de las variaciones de los fenómenos meteorológicos y el cambio climático,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1977 de 29/7/2008 (RF 19/12/2008),19/12/2008, ,Calle Dr. Trueta 203,Barcelona,08005,Barcelona,935679977,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-014,ENTES PÚBLICOS,,Gestió i Prestació de Serveis de Salut,Q9355294A,0,"Gestión de centros de asistencia sanitaria y social en los ámbitos de atención sociosanitaria. primaria, rehabilitación y drogodependencia",Privado,Estimativo,Si - CCAA                          ,"ACUERDO 20/07/1992; DOGC 1644, 14/09/1992",14/09/1992, ,Carrer Joan Pau II 2,Tarragona,43005,Tarragona,977221875,977220846,www.gipss.net,gipss@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-006,OO.AA.ADMINISTRATIVOS,,Institució de les Lletres Catalanes,Q5850010I,0,Promover la creación literaria en lengua catalana,Público,Limitativo,Si - CCAA                          ,"LEY 20/1987, 12/11; DOGC 922, 2/12/1987",03/12/1987, ,Carrer Portal de Santa Madrona 6-8,Barcelona,08001,BARCELONA,933162780,933162782,www.cultura.gencat.net/ilc,ilc.cultura@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-08-194-C-C-000,CONSORCIOS,,Consorci Centre Internacional d'Investigació dels Recursos Costaners (CIIRC),Q5856333I,0,Investigación y desarrollo en la gestión de recursos costeros y otros temas marítimos,Público,Estimativo,No -                               ,ACTA constitución de 16/12/1993 (DOGC 1812; 22/10/1993),16/12/1993, ,Carrer Jordi Girona. Campus Nord UPC Edif D-1 0,Barcelona,08034,BARCELONA,932806400,932806019,www.lim-ciirc.upc.es,ciirc@upc.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-F-P-072,SOCIEDADES MERCANTILES,Minoría Publica conjunta,Sermetra S.L.,B63269799,"60.000,00",Prestación de servicios de mantenimientode sistemas de venta y validación de títulos integrados de tte. público de viajeros.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº2422 de 19/06/2003 (RM 27/07/2004),27/07/2004, ,Calle Muntaner 315,Barcelona,08021,Barcelona,933620020,,http://www.sermetra.cat,llmarcos@sermetra.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-048,ENTES PÚBLICOS,,Memorial Democràtic,Q0801516F,0,"Fomento de la recuperación, conmemoración e impulso de la memoria democrática",Privado,Estimativo,Si - CCAA                          ,"LEY Ley 13/2007,31-10, DOGC 5006, 12/11/2007",13/11/2007, ,Calle de la Tapineria 10,Barcelona,08002,Barcelona,935671700,936347359,http://memorialdemocratic.gencat.cat,memorialdemocratic@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-054-H-H-000,FUNDACIONES,,Fundació Salut i Envelliment UAB,G63202071,0,Colaboración con la UAB en el fomento y realización de actividades desarrollo y prestación de servicios relacionados con el envejecimiento.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1555 de 09/05/2003 (RF 24/11/2003),24/11/2003, ,Calle Sant Antonio Maria Claret 171,Barcelona,08041,Barcelona,934335030,,http://salut-envelliment.uab.cat,fsie@uab.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-F-P-069,SOCIEDADES MERCANTILES,Minoría Publica conjunta,"Societat Estiba dels Ports Catalans, SA (ESTICAT)",A61844270,"121.726,54",Racionalización de servicios portuarios y regularidad en la prestación de serviciosde esta actividad.,Privado,Estimativo,No -                               ,ESCRITURA reducc. C.S. nº1525 de 18/09/2012 (RM 28/12/2012),28/12/2012,09-00-000-B-P-061,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-170-H-H-000,FUNDACIONES,,Fundació Universitària Balmes,G58020124,0,Desarrollo y formación académica,Privado,Estimativo,No -                               ,ESCRITURA nº3938 de 11/12/2003 (RF 03/03/2004),03/03/2004, ,"Carrer Sagrada Família, 7 7",Vic,08500,Barcelona,938861222,938891063,www.uvic.es,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-X-P-083,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"CSC Atenció Social, S.L.",B65412587,"10.000,00","Prestación de servicios sociales y promoción de la autonomía personal y de atención a personas con dependencia, dirigidos a la gente con necesidades d",Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución nº2857 de 21/09/2010 (RM 10/11/10),10/11/2010, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,932531820,932111428,www.consorci.org,
2019/01 situacion a  01/01/2019,Cataluña,09-00-019-H-H-000,FUNDACIONES,,Fundació Privada R. Amigó Cuyàs,G08981771,0,"La financiación de ayudas a las bellas artes y, más concretamente, a la modalidad de pintura.",Privado,Estimativo,Pendiente -                               ,ACUERDO Patronato de 05/11/1984 (RF 15/11/1984),15/11/1984, ,"Carrer Casp, entresuelo 1ª 158",Barcelona,08013,Barcelona,932457468,,,famigocuyas@ub.edu
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-062,ENTES PÚBLICOS,,Agència de Migracions de Catalunya,,0,Ejecutar y gestionar las políticas migratorias y cooperar con los entes locales en los svs. de primera acogida y programas de acogida especializada.,Público,Limitativo,Si - CCAA                          ,"LEY 10/2010, de 7 de mayo (DOGC 5629, de 14/05/2010)",14/06/2010, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-070,ENTES PÚBLICOS,,Autoritat Catalana de Protecció de Dades,Q0801250B,0,"Garantizar, en el ámbito de las competencias de la Generalidad, los derechos a la protección de datos personales.",Público,Estimativo,Si - CCAA                          ,LEY 32/2010 de 01/10/2010; DOGC nº5731 de 08/10/2010,28/10/2010, ,"Calle Rosselló, Esc. A, 1r 1a 214",Barcelona,08008,Barcelona,935527800,935527830,www.apdcat.cat,apdcat@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-024,OO.AA.ADMINISTRATIVOS,,Biblioteca de Catalunya,Q5850029I,0,Actividades relacionadas con la gestión de bibliotecas y archivos,Público,Limitativo,Si - CCAA                          ,"LEY 4/1993, 18/03; DOGC 1727, 29/03/1993",30/03/1993, ,Carrer Hospital 56,Barcelona,08001,BARCELONA,932702300,932702304,www.bnc.cat,bustia@bnc.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-181-H-H-000,FUNDACIONES,,Fundació d'Economia Analítica,G59404400,0,,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 879 de 06/03/1990 (RF nº 500 de 22/10/1990),23/10/1990, ,- Campus de la Universitat Autònoma de Barcelona ,Cerdanyola del Vallès,08913,Barcelona,935806612,935801452,,angela.hernandez@iae.csic.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-134,SOCIEDADES MERCANTILES,C. Autónoma,"IThinkUPC, S.L.U.",B66869033,"84.717,50","La valoración de la tecn.generada por el Grupo de la UPC, y la transferencia al sector productivo de los resultados de la inv. en el área de las TIC.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº2651 de 11/10/2016 (RM 13/12/2016),13/12/2016,09-00-000-B-P-087,"Calle Gran Capità, Edifici Nexus I, planta 0, puerta 3 2-4",Barcelona,08034,Barcelona,934134000,,www.ithinkupc.com,atic@ithinkupc.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-070-C-C-000,CONSORCIOS,,Consorci de Formació Professional d’Automoció,S0800569F,0,"Contribuir a la formación y la cualificación los profesionales, y al desarrollo de las empresas de la automoción y otros sectores relacionados",Público,Estimativo,Si - CCAA                          ,ACTA constitución de 06/10/2015 (DOGC 6866; 07/05/2015),06/10/2015, ,Calle Manuel Gallardo s/n,Martorell,08760,Barcelona,938828347,,http://www.cfpa.cat/,cfpacmartorell@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,50 -00-016-C-C-000,CONSORCIOS,,Agrupación Europea de Cooperación Territorial Pirineos Mediterráneo,,0,Realizar proyectos de cooperación territorial aprobados por sus miembros.,Privado,Estimativo,Pendiente -                               ,CONVENIO de creación de la Agrupación Europea  Cooperación,18/06/2009, ,Calle 35 boulevard Saint-Assiscle 35,"Tolosa, Migdia-Pirineus, Francia",66011,Perpignan Cedex (Franc,448 22 23,,,courrier@euroregio-epm.fr
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-053,ENTES PÚBLICOS,,Agència Catalana de Turisme,S0800470G,0,Promocionar Cataluña como destino turístico de referencia internacional de acuerdo,Público,Estimativo,Si - CCAA                          ,LEY 15/2007 de 05/12 (DOGC nº 5030 de 17/12/2007),18/12/2007,09-08-198-c-c-000,Passeig de Gràcia 105,Barcelona,08008,Barcelona,934849900,934849858,www.act.cat,geconomica@act.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-008,ENTES PÚBLICOS,,Centre d'Alt Rendiment Esportiu (CAR),Q5856178H,0,Facilitar a deportistas los medios para conseguir altos n¡veles en las competiciones,Privado,Estimativo,Si - CCAA                          ,"LEY 13/88, 31-12; DOGC 1088",03/01/1989, ,Avenida Alcalde Barnils 3-5,Sant Cugat del Vallès,08174,BARCELONA,935891572,936754106,www.car.edu,info@car.edu
2019/01 situacion a  01/01/2019,Cataluña,50 -00-017-C-C-000,CONSORCIOS,,Consorcio Campus Iberus,Q5000950E,0,"Impulsar de maneta agregada, entre las universidades, el ""Campus Iberus, Campus de Excelencia Internacional del Valle del Ebro""",Público,Limitativo,Si - CCAA                          ,CONVENIO de colaboración de 06/06/2011,06/06/2011, ,Calle Pedro Cerbuna 12,Zaragoza,50009,Zaragoza,976761000,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-041,ENTES PÚBLICOS,,Institut Català de la Salut (ICS),Q5855029D,0,Prestación servicions sanitarios públicos,Público,Limitativo,Si - CCAA                          ,"LEY 12/1983, 14-7; DOGC 345",16/07/1983, ,Carrer Gran Via de les Corts Catalanes 587-589,Barcelona,08007,Barcelona,934824100,,www.gencat.net/ics,
2019/01 situacion a  01/01/2019,Cataluña,09-08-171-H-H-000,FUNDACIONES,,Fundación Bosch i Gimpera,G08906653,0,"Fomentar la vinculación real y permanente con la sociedad, la empresa y la administración",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº4337 de 04/10/1983 (RF nº22 de 08/03/1984),08/03/1984, ,"Carrer Baldiri Reixac 4-6 (Parc Científic de Barcelona, Torre D) 4-6",Barcelona,08028,Barcelona,934039900,,http://www.fbg.ub.es,fbg@fbg.ub.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-W-004,UNIVERSIDADES,,Universitat de Lleida,Q7550001G,0,Servicio Público de educación superior universitaria,Público,Limitativo,Si - CCAA                          ,"LEY 34/1991, 30-12 (DOGC 1541, 15-1-1992)",16/01/1992, ,Plaça Víctor Siurana 1,Lleida,25003,Lleida,973702023,973702099,www.udl.cat,rectorat@rectorat.udl.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-060,ENTES PÚBLICOS,,Agència per a la Competitivitat de l'Empresa ACCIÓ,S0800476D,0,Promoción y desarrollo de la empresa catalana mediante el impulso de la competitividad del sector empresarial catalán y su presencia en mercados int.,Público,Limitativo,Si - CCAA                          ,"LEY 9/2009, de 30/06 (DOGC 9/07/09)",10/07/2009, ,Passeig Gracia 129,Barcelona,08008,Barcelona,934767216,934767307,www.acc10.cat,geconomica@acc10.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-054-C-C-000,CONSORCIOS,,Consorci Parc Cientific i Tecnològic Agroalimentari de Lleida,P2500079E,0,Gestionar la explotación del Parque e impulsar la creación de empresas de base tecnológica,Público,Estimativo,Si - EELL                          ,ACTA constitución de 05/05/2005 (DOGC 4354; 01/04/2005),05/05/2005, ,"Parque de Gardeny, edifici CeDiCo, 1a planta ",Lleida,25071,Lleida,973272922,973267161,www.pcital.es,parc@pcital.es / igatnau@pcital.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-066,ENTES PÚBLICOS,,Agència d'Avaluació i Prospectiva de l'Educació,  ,0,"Fomentar la evaluación en general y la autoevaluación de la Administración educativa, los centros educativos, el profesorado, los alumnos, los servici",Público,Estimativo,Si - CCAA                          ,"LEY 12/2009, de 10/07, de Educación (DOGC 16/07/2009)",17/07/2009, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,  09-08-145-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,  Amics de la Universitat Autònoma de Barcelona,G58996299,0,"Promocionar, divulgar y difundir los objectivos de la UAB y de sus entes y colectivos.",Privado,Estimativo,Pendiente -                               ,  ESTATUTOS   de 26/04/1989 (Registro Asoc. nº11027;14/07/1989),14/07/1989, ,- Torre Vila-Puig  Campus UAB ,Bellaterra,08193,Barcelona,935811490,935814645,http://www.amicsuab.cat,amics@uab.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-067,SOCIEDADES MERCANTILES,C. Autónoma,"For Tissues and Cells, S.L.",B64207749,"600.000,00",Tratamiento celular de tejidos humanos,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1101 de 17/05/2006 (RM 08/06/2007),08/06/2007, ,Paseo Ps Taulat 106,Barcelona,08036,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-046-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Mas Bosser del terme municipal d'Olot,,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica Mas Bosser, del término municipal de Olot.",Público,Estimativo,Pendiente -                               ,ACTA constitución 04/06/2010 (DOCG 5635;25/05/2010),04/06/2010, ,Passeig Ramon Guillaument 10,Olot,17800,Girona,972279101,,www.olot.cat/skin/default/aspx,
