version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,09-00-070-C-C-000,Consorci de Formació Professional d’Automoció,ACTA,constitución de 06/10/2015 (DOGC 6866; 07/05/2015),,,06/10/2015,
2019/01 situacion a  01/01/2019,50 -00-016-C-C-000,00-00-000-F-F-000,Privado,"50,00","50,00",CONVENIO,de creación AECT Pirineos Mediteráneo,18/06/2009
2019/01 situacion a  01/01/2019,50 -00-016-C-C-000,04-00-000-B-B-000,Comunidad Autónoma de Las Illes Balears,"25,00","25,00",CONVENIO,de creación AECT Pirineos Mediteráneo,18/06/2009
2019/01 situacion a  01/01/2019,50 -00-016-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"25,00","25,00",CONVENIO,de creación AECT Pirineos Mediteráneo,18/06/2009
2019/01 situacion a  01/01/2019,09-00-000-B-U-053,Agència Catalana de Turisme,LEY,15/2007 de 05/12 (DOGC nº 5030 de 17/12/2007),,,18/12/2007,
2019/01 situacion a  01/01/2019,09-00-000-B-U-008,Centre d'Alt Rendiment Esportiu (CAR),LEY,13/1988; DOGC 1088,,,03/01/1989,
2019/01 situacion a  01/01/2019,50 -00-017-C-C-000,02-00-000-B-W-001,Universidad de Zaragoza,"25,00","25,00",ESTATUTOS,de 6/06/2011,06/06/2011
2019/01 situacion a  01/01/2019,50 -00-017-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"25,00","25,00",ESTATUTOS,de 6/06/2011,06/06/2011
2019/01 situacion a  01/01/2019,50 -00-017-C-C-000,14-00-000-B-W-006,Universidad Pública de Navarra,"25,00","25,00",ESTATUTOS,de 6/06/2011,06/06/2011
2019/01 situacion a  01/01/2019,50 -00-017-C-C-000,16-00-000-B-W-001,Universidad de La Rioja,"25,00","25,00",ESTATUTOS,de 6/06/2011,06/06/2011
2019/01 situacion a  01/01/2019,09-00-000-B-U-041,Institut Català de la Salut (ICS),LEY,"12/1983, 14-7; DOGC 1756",,,16/07/1983,
2019/01 situacion a  01/01/2019,09-08-171-H-H-000,Fundación Bosch i Gimpera,ESCRITURA,nº4337 de 04/10/1983 (RF nº22 de 08/03/1984),,,08/03/1984,
2019/01 situacion a  01/01/2019,09-00-000-B-W-004,Universitat de Lleida,LEY,"34/1991, 30-12 (DOGC 1541, 15-1-1992)",,,16/01/1992,
2019/01 situacion a  01/01/2019,09-00-000-B-U-060,Agència de Suport a l'Empresa Catalana,LEY,"9/2009, de 30/06 (DOGC 9/07/09)",LEY,"2/2014, de 27/01 (DOGC 30/01/2014)",10/07/2009,30/01/2014
2019/01 situacion a  01/01/2019,09-00-000-B-U-060,Agència per a la Competitivitat de l'Empresa ACCIÓ,LEY,"2/2014, de 27/01 (DOGC 30/01/2014)",,,31/01/2014,
2019/01 situacion a  01/01/2019,09-00-054-C-C-000,Consorci Parc Cientific i Tecnològic Agroalimentari de Lleida,ACTA,constitución de 05/05/2005 (DOGC 4354; 01/04/2005),,,05/05/2005,
2019/01 situacion a  01/01/2019,09-00-000-B-U-066,Agència d'Avaluació i Prospectiva de l'Educació,LEY,"12/2009, de 10/07, de Educación (DOGC 16/07/2009)",,,17/07/2009,
2019/01 situacion a  01/01/2019,  09-08-145-N-N-000,Amics de la Universitat Autònoma de Barcelona,ESTATUTOS,de 26/04/1989 (RA 14/07/1989),,,14/07/1989,
2019/01 situacion a  01/01/2019,09-00-000-B-P-067,"For Tissues and Cells, S.L.",ESCRITURA,nº1101 de 17/05/2006 (RM 08/06/2007),,,08/06/2007,
2019/01 situacion a  01/01/2019,09-00-046-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Mas Bosser del terme municipal d'Olot,ACTA,de const. 04/06/2010 (AC GOV/88/2010;DOGC 5635),,,04/06/2010,
2019/01 situacion a  01/01/2019,09-08-189-H-H-000,b_TEC Parc Barcelona Innovació Tecnològica,ESCRITURA,nº2416 de 18/07/2011 (RF 30/10/2012),,,30/10/2012,
2019/01 situacion a  01/01/2019,09-00-055-H-H-000,"Fundació Jordi Gol i Gurina, Fundació Privada per a la Recerca a l'Atenció Primaria de la Salut",ESCRITURA,de constitución nº2897 de 11/10/1995 (RF 25/07/96),ESCRITURA,nº678 de 15/09/2015 (RF 10/12/2015),25/07/1996,09/12/2015
2019/01 situacion a  01/01/2019,09-00-055-H-H-000,Fundació Institut Universitari per a la Recerca a l'Atenció Primària de Salut Jordi Gol i Gurina,ESCRITURA,nº678 de 15/09/2015 (RF 10/12/2015),,,10/12/2015,
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,"Projectes Socio Sanitaris, S.L.",ESCRITURA,const. nº 3086 de 13/07/1994 (RM 04/08/1994),ESCRITURA,nº2628 de 02/10/2001 (RM 13/12/2001),04/08/1994,12/12/2001
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,"Projectes Socio Sanitaris, S.L. (Societat Unipersonal)",ESCRITURA,nº2628 de 02/10/2001 (RM 13/12/2001),ESCRITURA,nº497 de 04/03/2002 (RM 05/06/2002),13/12/2001,04/06/2002
2019/01 situacion a  01/01/2019,09-00-000-X-P-075,"Projectes Sanitaris i Socials, S.A. (Societat Unipersonal)",ESCRITURA,nº497 de 04/03/2002 (RM 05/06/2002),,,05/06/2002,
2019/01 situacion a  01/01/2019,09-08-046-C-C-000,Consorci del Centre de Terminologia (TERMCAT),CONVENIO,de 22/02/1994; DOGC nº1871 de 11/03/1994,,,22/02/1994,
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"Centre Integral de Mercaderies i Activitats Logístiques, S.A.",ESCRITURA,nº3589 de 08/10/1992 (RM 04/12/1992),ESCRITURA,nº2994 de 10/11/2005 (RM 26/01/2006),04/12/1992,25/01/2006
2019/01 situacion a  01/01/2019,09-00-000-B-P-022,"Centrals i Infraestructures per a la Mobilitat i les Activitats Logístiques, S.A. (CIMALSA)",ESCRITURA,nº2994 de 10/11/2005 (RM 26/01/2006),,,26/01/2006,
2019/01 situacion a  01/01/2019,09-00-039-H-H-000,Intitut Investigació Sanitària Pere Virgili (IISPV),ESCRITURA,nº1772 de 14/07/2005 (RF 29/05/2006),,,29/05/2006,
2019/01 situacion a  01/01/2019,09-00-031-H-H-000,Fundació Privada BioRegió de Catalunya,ESCRITURA,nº 624 de 14/02/2006,ESCRITURA,nº4666 de 12/12/2012 (RF 19/06/2013),21/11/2006,18/06/2013
2019/01 situacion a  01/01/2019,09-00-031-H-H-000,"Biocat, la Fundació BioRegió de Catalunya",ESCRITURA,nº4666 de 12/12/2012 (RF 19/06/2013),,,19/06/2013,
2019/01 situacion a  01/01/2019,09-00-074-H-H-000,Fundació Privada Casa América Catalunya,ESCRITURA,const. nº1677 de 16/06/2006 (RF nº2236 27/07/2006),ESCRITURA,nº1451 de 20/10/2011 (RF 29/11/2011),27/07/2006,28/11/2011
2019/01 situacion a  01/01/2019,09-00-074-H-H-000,Fundació Casa Amèrica Catalunya,ESCRITURA,nº1451 de 20/10/2011 (RF 29/11/2011),,,29/11/2011,
2019/01 situacion a  01/01/2019,09-00-059-C-C-000,Consorci de la Inspecció de Treball i Seguretat Social de Catalunya,CONVENIO,de 30/04/2010 (DOGC 5640 de 01/06/2010),,,30/04/2010,
2019/01 situacion a  01/01/2019,09-43-099-H-H-000,Fundació Privada Doctor Ferran,ESCRITURA,nº1374 de 03/12/1992 (RF nº709 de 14/07/1993),,,14/07/1993,
2019/01 situacion a  01/01/2019,09-08-128-C-C-000,Consorci Urbanístic per al desenvolupament del Centre Direccional de Cerdanyola del Vallès,ACTA,de const. 10/10/2001 (AC GOV 2/05/2001;DOGC 3409),,,10/10/2001,
2019/01 situacion a  01/01/2019,09-00-000-B-V-030,Institut Desenvolupament i Promoció Alt Pirineu i Aràn,LEY,"28/2002, 30-12",,,17/01/2003,
2019/01 situacion a  01/01/2019,09-00-000-B-O-001,Institut Superior de les Arts,LEY,"12/2009, de 10/07, de Educación (DOGC 16/07/2009)",,,17/07/2009,
2019/01 situacion a  01/01/2019,09-00-000-B-U-049,Institut Català Internacional per la Pau,LEY,"14/2007, 5-12 ; DOGC 5030, 17/12/2007",,,18/12/2007,
2019/01 situacion a  01/01/2019,09-00-005-H-H-000,Fundació Privada Dr. Jaume Esperalba i Terrades del Consorci Sanitari del Maresme,ESCRITURA,nº 768 de 17/07/2000 (RF 18/09/2000),ESCRITURA,nº2441 de 17/09/2003 (RF 15/04/2004),18/09/2000,14/04/2004
2019/01 situacion a  01/01/2019,09-00-005-H-H-000,Fundació Privada Salut del Consorci Sanitari del Maresme,ESCRITURA,nº2441 de 17/09/2003 (RF 15/04/2004),,,15/04/2004,
2019/01 situacion a  01/01/2019,09-00-064-H-H-000,Fundació Privada Institut Català de Paleoecologia Humana i Evolució Social (IPHES),ESCRITURA,nº 2658 de 13/12/2004,ESCRITURA,nº2703 de 21/12/2012 (RF 19/07/2013),30/06/2006,18/07/2013
2019/01 situacion a  01/01/2019,09-00-064-H-H-000,Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES),ESCRITURA,nº2703 de 21/12/2012 (RF 19/07/2013),,,19/07/2013,
2019/01 situacion a  01/01/2019,09-00-009-H-H-000,Fundació de Gestió Sanitària Hospital de la Santa Creu i Sant Pau,ESCRITURA,nº692 de 18/03/1991 (RF nº632; 15/10/92),ESCRITURA,nº4331 de 31/12/2004 (RF 04/07/2005),15/10/1992,03/07/2005
2019/01 situacion a  01/01/2019,09-00-009-H-H-000,Fundació Privada de Gestió Sanitària Hospital de la Santa Creu i Sant Pau,ESCRITURA,nº4331 de 31/12/2004 (RF 04/07/2005),ESCRITURA,nº4964 de 27/12/2012 (RF 14/03/2013),04/07/2005,13/03/2013
2019/01 situacion a  01/01/2019,09-00-009-H-H-000,Fundació de Gestió Sanitària Hospital de la Santa Creu i Sant Pau,ESCRITURA,nº4964 de 27/12/2012 (RF 14/03/2013),,,14/03/2013,
2019/01 situacion a  01/01/2019,09-17-029-C-C-000,Consorci Port de Portbou,CONVENIO,"de 23/01/2001, DOGC nº 3520 de 23/11/2001",,,23/01/2001,
2019/01 situacion a  01/01/2019,09-00-000-B-U-063,Agència de Qualitat i Desenvolupament Professional en Salut,DECRETO - LEY,4/2010 de 3/08 (DOGC nº 5685 de 04/08/2010),LEY,"11/2011 de 29/12 (DOGC nº 6035, 30/12/2011)",01/09/2010,30/12/2011
2019/01 situacion a  01/01/2019,09-00-000-B-U-063,Agència de Qualitat i Avaluació Sanitàries de Catalunya,LEY,"11/2011 de 29/12 (DOGC nº 6035, 30/12/2011)",,,31/12/2011,
2019/01 situacion a  01/01/2019,09-08-216-C-C-000,Consorci de Castelldefels Agents de Salut (CASAP),CONVENIO,SLT/2368/2005 de 27/07; DOGC 4444 de 09/08/2005,,,27/07/2005,
2019/01 situacion a  01/01/2019,09-00-000-B-U-068,Oficina de Suport a la Iniciativa Cultural,LEY,"de 7/2011, de 27/07 de Medidas (DOGC de 29/07/2011",,,30/07/2011,
2019/01 situacion a  01/01/2019,09-08-224-C-C-000,Consorci de Gestió Corporació Sanitària (CGCS),CONVENIO,Convenio de colaboración de 16/12/1992,,,16/12/1992,
2019/01 situacion a  01/01/2019,09-00-086-C-C-000,Consorci per a la Protecció i la Gestió de l'Espai d'Interès Natural de l'Alta Garrotxa,ACUERDO,"CPT/107/2006,de 12 de septiembre (DOGC 29/09/2006)",,,29/09/2006,
2019/01 situacion a  01/01/2019,09-08-095-C-C-000,C. Organitzador Fórum Universal Cultures de Barcelona 2004,CONVENIO,de 27/08/1998; BOP nº247 de 15/10/1998,ACUERDO,Asamblea Gnral de 29/03/2005 (DOGC 4373-28/04/05),27/08/1998,28/03/2005
2019/01 situacion a  01/01/2019,09-08-095-C-C-000,"C.Organitzador Fórum Universal Cultures de Barcelona 2004, en liquidaciò",ACUERDO,Asamblea Gnral de 29/03/2005 (DOGC 4373-28/04/05),,,29/03/2005,
2019/01 situacion a  01/01/2019,09-00-063-H-H-000,Fundació Centre de Recerca en Economia i Desenvolupament Agroalimentari UPC-IRTA (CREDA),ESCRITURA,nº 5133 de 20/12/2005 (RF 2214-26/06/2006),,,26/06/2005,
2019/01 situacion a  01/01/2019,09-00-073-H-H-000,Fundació Privada President Samaranch,ESTATUTOS,Esc.nº5372 de 12/02/2003 (RF nº1960 RF 14/04/2004),,,14/04/2004,
2019/01 situacion a  01/01/2019,09-00-077-H-H-000,Fundació Barcelona Olímpica,ESCRITURA,nº1227 de 01/04/1993 de const. (RF 13/07/1993),ESCRITURA,nº579 de 30/09/2009 (RF 28/05/2009),13/07/1993,27/05/2009
2019/01 situacion a  01/01/2019,09-00-077-H-H-000,Fundació Privada Barcelona Olímpica,ESCRITURA,nº579 de 30/09/2009 (RF 28/05/2009),,,28/05/2009,
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,00-00-000-F-F-000,Privado,"10,00","10,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,04-00-000-B-B-000,Comunidad Autónoma de Las Illes Balears,"15,00","15,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"45,00","45,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,09-00-000-B-V-006,Institució de les Lletres Catalanes,"5,00","5,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,09-08-019-A-A-000,Barcelona,"15,00","15,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,50 -00-018-C-C-000,50-00-003-N-N-000,Institut Joan Lluís Vives,"10,00","10,00",PROTOCOLO,"de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017
2019/01 situacion a  01/01/2019,09-08-191-H-H-000,Fundació Privada Hospital de la Santa Creu i Sant Pau,ESCRITURA,de 14/03/1991 (RF nº563 de 08/11/1991),,,08/11/1991,
2019/01 situacion a  01/01/2019,09-08-206-C-C-000,Casa Asia,OTROS,CONVENIO DE COLABORACIÓN 09/11/2001,,,09/11/2001,
2019/01 situacion a  01/01/2019,09-00-000-B-U-013,Institut d'Assistència Sanitària (IAS),RESOLUCION,01/09/1992; DOGC 1644,,,14/09/1992,
2019/01 situacion a  01/01/2019,09-08-139-C-C-000,Consorci d'Educació de Barcelona,LEY,22/1998 de 30/12; DOGC nº 2801 de 08/01/1999,,,28/01/1999,
2019/01 situacion a  01/01/2019,09-08-022-C-C-000,Consorci per a la Normalització Lingüística,CONVENIO,de 15/12/1988; DOGC nº 1118 de 13/03/89,,,15/12/1988,
2019/01 situacion a  01/01/2019,09-08-051-C-C-000,C. Hospitalari de Terrasa,CONVENIO,Decreto 58/88 de 10/03; DOGC 970 de 25/03/1988,ESTATUTOS,Decreto11/92 de 20/01; DOGC 1549 de 31/01/92,25/03/1988,19/01/1992
2019/01 situacion a  01/01/2019,09-08-051-C-C-000,Consorci Sanitari de Terrassa,ESTATUTOS,Decreto11/92 de 20/01; DOGC 1549 de 31/01/92,,,20/01/1992,
2019/01 situacion a  01/01/2019,09-00-000-B-U-071,Institut Cartogràfic i Geològic de Catalunya,LEY,"2/2014, 27/01, DOGC 6551, 30/01",,,01/02/2014,
2019/01 situacion a  01/01/2019,09-08-218-C-C-000,"Consorci Urbanístic per al Desenvolupament del Sector Residencial Can Filuà, de Santa Perpètua de Mogoda",ACTA,de const. 21/11/2005 (AC GOV 11/10/2005;DOGC 4511),,,21/11/2005,
2019/01 situacion a  01/01/2019,09-08-147-C-C-000,Centre de Recerca Matemàtica (CRM),ACUERDO,de const. de 25/07/02 (DOGC 3693- 06/08/02),,,25/07/2002,
2019/01 situacion a  01/01/2019,09-00-000-X-P-079,"CHC VITAE, S.A.",ESCRITURA,nº2809 de 30/07/1998 (RM 18/11/1998),ESCRITURA,nº2395 de 14/07/2010 (RM 25/08/2010),18/11/1998,24/08/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-079,"CSC VITAE, S.A.",ESCRITURA,nº2395 de 14/07/2010 (RM 25/08/2010),,,25/08/2010,
2019/01 situacion a  01/01/2019,09-00-011-N-N-000,Associació per a la Promoció i Desenvolup. de les Comarques Gironines,ESCRITURA,nº3329 de 07/10/2004 (RA 30/11/2004),,,30/11/2004,
2019/01 situacion a  01/01/2019,09-00-073-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Eixample Estació del terme municipal de Perafort,ACTA,const. de 15/04/2010 (AC GOV 223/2009; DOGC 5545),,,15/04/2010,
2019/01 situacion a  01/01/2019,09-00-000-X-P-082,"Parc Cientific i Tecnologic del Turisme i Oci de la Costa Daurada, SL",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),,,22/07/2005,
2019/01 situacion a  01/01/2019,09-17-051-H-H-000,"Parc Científic i Tecnològic de la Universitat de Girona, Fundació Privada",ESCRITURA,nº5110 de 28/12/2001 (RF 04/11/2002),,,04/11/2002,
2019/01 situacion a  01/01/2019,09-00-000-B-U-006,Centre d'Iniciatives per a la Reinserció (CIRE),LEY,"5/1989, 12-5; DOGC 1143",,,18/05/1989,
2019/01 situacion a  01/01/2019,09-00-000-B-V-001,Institut Nacional d'Educació Física de Catalunya,LEY,"11/1984, 5-3; DOGC 417, 16/03/1984",,,06/04/1984,
2019/01 situacion a  01/01/2019,09-08-039-C-C-000,Consorci Gestió de Residus Urbans d'Osona,CONVENIO,Decreto 162/93 de 18/05; DOGC 1763 de 28/06/93,,,28/06/1993,
2019/01 situacion a  01/01/2019,09-00-000-X-P-064,"Parc Tecnològic del Vallès, S.A.",ESCRITURA,nº2614 de 28/10/1987 (RM 14/12/1987),,,28/10/1987,
2019/01 situacion a  01/01/2019,09-08-226-C-C-000,Consorci Sociosanitari de Vilafranca del Penedès,ACTA,de constitución de 20/02/2002 (BOPB 32;06/02/2002),,,20/02/2002,
2019/01 situacion a  01/01/2019,09-08-186-H-H-000,"Fundació Empresa i Ciència, Fundación Privada",ESCRITURA,nº2007 de 02/05/1983 (RF 05/09/1983),,,05/09/1983,
2019/01 situacion a  01/01/2019,09-00-000-B-P-133,"Forest Bioengineering Solutions, SA",ESCRITURA,nº531 de 27/05/2014 (RM 09/10/2014),,,09/10/2014,
2019/01 situacion a  01/01/2019,09-00-035-H-H-000,Fundació Privada Gespa,ESCRITURA,nº 2002 de 14/05/1998 (RF 26/11/1999),ESCRITURA,nº2481 de 21/12/02-nº953 de 10/05/13 (RF 31/10/13),26/11/1999,30/10/2013
2019/01 situacion a  01/01/2019,09-00-035-H-H-000,Fundació Gespa,ESCRITURA,nº2481 de 21/12/02-nº953 de 10/05/13 (RF 31/10/13),,,31/10/2013,
2019/01 situacion a  01/01/2019,09-00-000-X-P-072,Parc Eòlic Baix Ebre S.A.,ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),,,29/06/1994,
2019/01 situacion a  01/01/2019,09-00-067-H-H-000,Fundació del Parc Científic i Tecnològic de Turisme i Oci de Catalunya,ESCRITURA,nº571 de 23/04/2014 (RF 08/04/2015),,,08/04/2015,
2019/01 situacion a  01/01/2019,09-00-016-C-C-000,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,PROTOCOLO,de colaboración del 13/04/2007,,,13/04/2007,
2019/01 situacion a  01/01/2019,09-00-012-C-C-000,Consorci d'Atenció Primària de Salut de l'Eixample,ACUERDO,de 17/04/2001; DOGC nº3385 de 10/05/2001,ACUERDO,de 31/05/2016; DOGC nº7133 de 02/06/2016,17/04/2001,30/05/2016
2019/01 situacion a  01/01/2019,09-00-012-C-C-000,Consorci d'Atenció Primària de Salut de Barcelona Esquerra (CAPSBE),ACUERDO,de 31/05/2016; DOGC nº7133 de 02/06/2016,,,31/05/2016,
2019/01 situacion a  01/01/2019,09-08-187-C-C-000,Consorci Escola Superior de Comerç Internacional (ESCI),CONVENIO,Decreto 320/1993 de 28/12; DOGC 1848 de 19/01/1994,,,28/12/1993,
2019/01 situacion a  01/01/2019,09-00-095-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Ronda Nord del terme municipal de Reus,ACTA,constitución de 09/06/2010 (AG 224/2009;DOGC 5545),,,09/06/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-V-037,Institut de Seguretat Pública de Catalunya,LEY,"10/2007, 30-07; DOGC 4940, 03/08/2007",,,04/09/2007,
2019/01 situacion a  01/01/2019,09-08-092-C-C-000,Consorci Escola Industrial de Barcelona,CONVENIO,Acord de Govern 08/07/98; DOGC 2683 de 17/07/98,,,09/07/1998,
2019/01 situacion a  01/01/2019,09-00-000-B-P-033,"TVC Multimèdia, S.L.",ESCRITURA,nº 4281 de 04/12/1998 (RM 19/01/1999),,,19/01/1999,
2019/01 situacion a  01/01/2019,09-08-161-H-H-000,Fundació Privada per a l'Escola Superior de Música de Catalunya,ESCRITURA,nº4553 de 20/11/2000 (RF 27/02/2001),,,27/02/2001,
2019/01 situacion a  01/01/2019,09-00-038-H-H-000,Fundació Institut de Recerca contra la Leucèmia Josep Carreras,ESCRITURA,nº2407 de 30/11/2010 (RM nº2674 de 13/04/2011),,,13/04/2011,
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,Coordinació Logística Sanitària AIE,ESCRITURA,nº514 de 13/02/2006 (RM 24/03/2006),,,24/03/2006,
2019/01 situacion a  01/01/2019,09-00-017-H-H-000,"Centre UDL - IRTA, fundació privada",ESCRITURA,nº 2541 de 26/09/2006 (RF 09/01/2007),ESCRITURA,nº 685 de 18/06/2014 (RF 30/07/2014),09/01/2007,29/07/2014
2019/01 situacion a  01/01/2019,09-00-017-H-H-000,"Fundació Centre de Recerca en Agrotecnologia, AGROTECNIO",ESCRITURA,nº 685 de 18/06/2014 (RF 30/07/2014),,,30/07/2014,
2019/01 situacion a  01/01/2019,09-08-156-H-H-000,Fundació Privada Institut Català de Nanotecnologia ( ICN ),ESCRITURA,nº 1839 de 11/07/2003 (RF 26/02/2004),ESCRITURA,nº 1134 de 31/05/2013 (RF 13/01/2014),26/02/2004,12/01/2014
2019/01 situacion a  01/01/2019,09-08-156-H-H-000,Fundació Institut Català de Nanociència i Nanotecnologia (ICN2),ESCRITURA,nº 1134 de 31/05/2013 (RF 13/01/2014),,,13/01/2014,
2019/01 situacion a  01/01/2019,09-08-137-C-C-000,Consorci per a la Reforma de la Gran Via de l'Hospitalet de Llobregat,ACTA,de constitución 04/02/2002 (AG 22/2002;DOGC 3565),,,04/02/2002,
2019/01 situacion a  01/01/2019,09-00-022-C-C-000,Consorci del Museu del Memorial de l'Exili,ACTA,de constitución 05/11/2008 (DOGC 175-17/07/2008),,,05/11/2008,
2019/01 situacion a  01/01/2019,09-08-228-C-C-000,Consorcio Barcelona Mobile World Capital,CONVENIO,de colaboración 14/02/2013 (DOGC 6372 09/05/2013),,,14/02/2013,
2019/01 situacion a  01/01/2019,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),LEY,"4/2000, 26-5; DOGC 3149",,,30/05/2000,
2019/01 situacion a  01/01/2019,09-00-000-B-U-022,Agència Catalana de l'Aigua (ACA),LEY,"25/1998, 31-12; DOGC 2797A",,,01/01/1999,
2019/01 situacion a  01/01/2019,09-00-003-H-H-000,Fundaciò per a la Recerca Biomèdica Germans Trias i Pujol,ESCRITURA,nº577 de 07/03/1995 (RF 12/07/1995),ESCRITURA,nº 1603 de 01/08/2002 (RF 02/12/2002),12/07/1995,01/12/2002
2019/01 situacion a  01/01/2019,09-00-003-H-H-000,Fundaciò Institut D'Investigació en Ciències de la Salut Germans Trias i Pujol (IGTP),ESCRITURA,nº 1603 de 01/08/2002 (RF 02/12/2002),,,02/12/2002,
2019/01 situacion a  01/01/2019,09-00-000-B-U-023,Ports de la Generalitat,LEY,"5/1998, 17-4; DOGC 2632",,,06/05/1998,
2019/01 situacion a  01/01/2019,09-08-149-H-H-000,Fundació Institut Català d'Investigació Química (ICIQ),ESCRITURA,nº 2596 de 27/07/2000,,,05/12/2000,
2019/01 situacion a  01/01/2019,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,LEY ORGANICA,"4/1979, 18-12",,,18/12/1979,
2019/01 situacion a  01/01/2019,09-00-098-C-C-000,Consorci urbanístic per al desenvolupament de les àrees residencials estratègiques Safarejos i La Bastida del terme municipal de Santa Coloma de Grame,ACTA,constitución de 19/03/2010 (AG 226/2009;DOGC 5545),,,19/03/2010,
2019/01 situacion a  01/01/2019,09-00-093-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica La Barquera del terme municipal de Calafell,ACTA,constitución de 08/03/2010 (AG 211/2009;DOGC 5545),,,08/03/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-W-007,Universitat Rovira i Virgili,LEY,"36/1991, 30-12 (DOGC 1541, 15-1-1992)",,,16/01/1992,
2019/01 situacion a  01/01/2019,09-00-089-C-C-000,Consorci Urbanístic per al desenvolupament de l'àrea residencial estratégica Nou Sector Residencial del terme municipal de Santa Margarida de Montbui,ACTA,constitución de 07/07/2010 (AG 227/2009;DOGC 5545),,,07/07/2010,
2019/01 situacion a  01/01/2019,09-08-112-C-C-000,Consorci del Barri de la Mina,ACUERDO,Resolución de 27/07/2000; DOGC 3218 de 04/09/2000,,,13/06/2000,
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,01-00-000-B-W-003,Universidad de Córdoba,"11,36","11,36",OTROS,Contrato compra-venta acciones de 17/07/2008,17/07/2008
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,02-00-000-B-W-001,Universidad de Zaragoza,"14,11","14,11",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,07-00-000-B-W-001,Universidad de Burgos,"1,02","1,02",ESCRITURA,Ampliación de capital,29/03/2016
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,07-00-000-B-W-004,Universidad de Valladolid,"12,93","12,93",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"13,62","13,62",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-00-000-B-W-006,Universitat Pompeu Fabra,"10,68","10,68",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,09-08-170-H-H-000,Fundació Universitària Balmes,"1,02","1,02",ESCRITURA,nº 17758 (RM 20/10/2015),20/10/2015
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,12-00-000-B-W-002,Universidad Autónoma de Madrid,"13,13","13,13",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,12-00-000-B-W-003,Universidad Carlos III de Madrid,"11,26","11,26",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,50 -00-000-X-P-004,14-00-000-B-W-006,Universidad Pública de Navarra,"10,87","10,87",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2019/01 situacion a  01/01/2019,09-00-000-B-U-056,Oficina Antifrau de Catalunya,LEY,"14/2008, de 5 de noviembre (DOGC de 12-11-08)",,,02/12/2008,
