version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,País Vasco,15-00-009-H-H-000,FUNDACIONES,,Fundación Ikerbasque / Ikerbasque Fundazioa,G01413459,0,"Contribuir al impulso, la promoción y desarrollo de la investigación y del conocimiento científico.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 4.096 de 18/12/2006 (R.F. 29/12/2006),29/12/2006, ,Calle Maria Diaz de Haro 3,Bilbao,48013,Bizkaia,944052660,,www.ikerbasque.net,info@ikerbasque.net
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-061,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"BIC Gipuzkoa Berrilan, S.A.",A20470050,"600.000,00",Prestación de servicios y la promoción de iniciativas orientadas hacia la creación de nuevas empresas innovadoras,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 09/12/1993 (Dec. 278/1993, 7-10)",04/03/1994, ,Polígono Industrial Azitain (Edificio 2-2º) 3K,Eibar,20600,Gipuzkoa,943000999,943000990,www.bicgipuzkoa.eus,bic@bicgipuzkoa.eus
2019/01 situacion a  01/01/2019,País Vasco,50 -00-005-H-H-000,FUNDACIONES,,F. Privada Triptólemos para el Desarrollo Agroalimentario,G62809819,0,Fomento y promoción de actividades agroalimentarias para facilitar el cumplimiento de los objetivos de lso Derechos alimentarios del hombre.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 373 de 12/02/2002,13/04/2005, ,Carrer Roma 6-10,Barcelona,08023,Barcelona,935408581,,www.triptolemos.org,rclotet@tritolemos.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-002,ENTES PÚBLICOS,,Ente Vasco de la Energía (EVE),Q5150001E,0,"Planificación, coordinación y control de las actividades actuales y futuras del Sector Público de la C.A. del País Vasco en el campo de la energía.",Privado,Limitativo,Si - CCAA                          ,"LEY 9/1982, 24-11 BO País Vasco nº 160 de 16/12/1982",16/12/1982, ,"Calle Alameda de Urquijo, edificio Plaza Bizkaia 36 1º",Bilbao,48011,Bizkaia,944035600,944035699,www.eve.es,comunicacion@eve.eus
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-005-C-C-000,CONSORCIOS,,Consorcio Depósito Franco de Cartagena,V30606560,0,"Prestación de servicios de almacenaje de mercancias en régimen de depósito franco, y gestión del Centro de Transportes de Cartagena",Privado,Estimativo,No -                               ,"ESCRITURA Nº 1.709, de 11/06/1993",11/06/1993, ,Calle Maestro José Palmís s/n,Lo Campano (Cartagena),30202,Murcia,968508081,968508106,,depositofranco@depositodecartagena.com
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-011-H-H-000,FUNDACIONES,,Fundación Cante de las Minas,G30847586,0,La gestión del Festival Internacional del Cante de las Minas,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 489/10 de 18 de febrero de 2010,01/07/2010, ,Calle Mayor . Ayto. de la Unión 55,La Unión,30360,Murcia,,,,
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-020-C-C-000,CONSORCIOS,,C. para el Centro Regional Asociado de la U.N.E.D. Cartagena,V30614143,0,"Facilitar la educación superior a aquellos que no pueden frecuentar las aulas universitarias, y el mantenimiento del Centro Asociado.",Público,Limitativo,Si - Estado                        ,CONVENIO de colaboración de 23/10/1989,23/10/1989, ,Calle Ingeniero de la Cierva s/n,Cartagena,30202,Murcia,968120511,968520611,www.unedcartagena.net,secretaria@cartagena.uned.es
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-001-C-C-000,CONSORCIOS,,C. Servicio Extinción de Incendios y Salvamento C.A. Región de Murcia,P3000009E,"0,00",Prestación de los servicios de extinción de incendios y salvamento en los entes consorciados.,Público,Limitativo,Si - CCAA                          ,ACTA de constitución de 30/06/1992,30/06/1992, ,Avenida Mariano Rojas (Edif. Expo Murcia) s/n,Murcia,30080,Murcia,968366900,968366913,www.ceismurcia.com,ana.garcia3@carm.es
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-003-H-H-000,FUNDACIONES,,Fundación para la Formación e Investigación Sanitaria,G73338857,0,"La formación y difusión del conocimiento, así como la investigación en el ámbito de la salud",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA nº 2.834, de 17/12/2004",11/02/2005, ,Calle Luis Fontes Pagán (edificio EMI Hospital Reina Sofia) 9,Murcia,30003,Murcia,968359767,968359777,www.ffis.es,formacion-sms@listas.carm.es
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-002-C-C-000,CONSORCIOS,,Consorcio Gestión de  Residuos Sólidos Región  de Murcia (COGERMU),P8090001B,"0,00","Estudio, implantación y gestión del servicio de residuos sólidos, y demás aspectos relacionados directa o indirectamente con el proceso",Público,Limitativo,Si - CCAA                          ,"ACTA de sesión constituyente, de  30/11/1994",30/11/1994, ,"Calle Villaleal 2, 2º",Murcia,30001,Murcia,968226532,968226533,,l.esteve@cogersol.com; margaritar.andreu@carm.es
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-014-C-C-000,CONSORCIOS,,C. Constru. y Financ. piscina cubierta climatizada en Alguazas,P3000028E,0,Construcción piscina climatizada en Alguazas.,Público,Limitativo,Si - CCAA                          ,CONVENIO de  Colaboración de 16/10/2002,16/10/2002, ,Plaza Enrique Tierno Galván 1,Alguazas,30560,Murcia,968620022,968620412,,m.cava@ayto-alguazas.com    /   ALCALDE@AYTO-ALGUAZAS.COM
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-006-H-H-000,FUNDACIONES,,Fundación Teatro Romano de Cartagena,G30769749,0,"Conservación, restauración y revalorización del Teatro Romano de Cartagena, y gestión del Museo Teatro Romano de Cartagena",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA de constitución nº 1.190, de 21/03/2003",23/05/2003, ,Calle Sor Francisca Armendáriz 6,Cartagena,30202,Murcia,968525149,968128800,www.teatroromanocartagena.org,fundacion@teatroromanocartagena.org
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-012-C-C-000,CONSORCIOS,,Consorcio de las Vías Verdes de la Región de Murcia,P3000025A,0,"Creación, explotación y mantenimiento de la vía verde del noroeste.",Público,Limitativo,Si - CCAA                          ,CONVENIO colaboración de 04/03/2003 BORM nº 66 de 21/03/03,04/03/2003, ,Plaza Julian Romea 4,Murcia,30001,Murcia,968277686,968277742,,antoniof.garcia2@carm.es
2019/01 situacion a  01/01/2019,Región de Murcia,13-30-023-C-C-000,CONSORCIOS,,Consorcio Marina de Cope,S3000013G,0,"Impulso, desarrollo, gestión y ejecución  de la Actuación de Interés Regional Marina de Cope.",Público,Limitativo,Si - CCAA                          ,CONVENIO Colaboración de 03/12/04 BORM nº 297 de 24/12/04,03/12/2004, ,Plaza Julián Romea 4,Murcia,30071,Murcia,968418878,,www.carm.es/ctyc,jcanas@ayuntamientodeaguilas.org
